"","Date","Visitor/Neutral","PTS","Home/Neutral","PTS_1","Home_team_wins","X1","pts_poss_off1920.x","pts_poss_def1920.x","efg_percent_off1920.x","efg_percent_def1920.x","tov_percent_off1920.x","tov_percent_def1920.x","orb_percent_off1920.x","orb_percent_def1920.x","ft_rate_off1920.x","ft_rate_def1920.x","pts_poss_off1920.y","pts_poss_def1920.y","efg_percent_off1920.y","efg_percent_def1920.y","tov_percent_off1920.y","tov_percent_def1920.y","orb_percent_off1920.y","orb_percent_def1920.y","ft_rate_off1920.y","ft_rate_def1920.y","HOME_TEAM_WINS","efg_diff_off","efg_diff_def","tov_diff_off","tov_diff_def","orb_diff_off","orb_diff_def","ft_diff_off","ft_diff_def","pts_poss_off","pts_poss_def","estimate"
"198","Tue, Jan 5, 2021","Chicago Bulls",111,"Portland Trail Blazers",108,0,1043,106.6,110,52,55,15.5,18,25.5,26.8,17.6,24.1,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,0,-1.6,1.7,2.9,5.4,0.300000000000001,-0.800000000000001,-1.7,3.1,-7.40000000000001,-5,0.523854303043909
"199","Wed, Jan 6, 2021","Houston Rockets",107,"Indiana Pacers",114,1,382,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,0,0,1.5,0.5,0.699999999999999,0.399999999999999,1.1,6.1,0,2.2,1.8,0.525277990453172
"200","Wed, Jan 6, 2021","Houston Rockets",107,"Indiana Pacers",114,1,383,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,1,0,1.5,0.5,0.699999999999999,0.399999999999999,1.1,6.1,0,2.2,1.8,0.525277990453172
"201","Wed, Jan 6, 2021","Cleveland Cavaliers",94,"Orlando Magic",105,1,1336,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,0,1.4,2,4,-1.9,3.4,1.3,-3.1,-1.4,-2.2,5.5,0.625440490385734
"202","Wed, Jan 6, 2021","Cleveland Cavaliers",94,"Orlando Magic",105,1,1337,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,0,1.4,2,4,-1.9,3.4,1.3,-3.1,-1.4,-2.2,5.5,0.625440490385734
"203","Wed, Jan 6, 2021","Washington Wizards",136,"Philadelphia 76ers",141,1,1158,110.6,115.9,52.3,56.2,13.7,15.5,24.9,27.7,21.5,23.2,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,0,-1.40000000000001,3.6,-0.600000000000001,1.6,-2,4.1,2.1,1.7,-1.30000000000001,6.80000000000001,0.537771514801596
"204","Wed, Jan 6, 2021","Washington Wizards",136,"Philadelphia 76ers",141,1,1159,110.6,115.9,52.3,56.2,13.7,15.5,24.9,27.7,21.5,23.2,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,1,-1.40000000000001,3.6,-0.600000000000001,1.6,-2,4.1,2.1,1.7,-1.30000000000001,6.80000000000001,0.537771514801596
"205","Wed, Jan 6, 2021","Charlotte Hornets",102,"Atlanta Hawks",94,0,1272,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,107.5,115.1,51.8,54.6,15.5,14.3,25.5,27.7,20.2,23.7,0,-0.799999999999997,0.299999999999997,-0.300000000000001,0.399999999999999,1.2,0.5,-1.5,-7.5,-0.5,-1.09999999999999,0.545909043740939
"206","Wed, Jan 6, 2021","Boston Celtics",107,"Miami Heat",105,0,62,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,1,-1.9,-1.3,-1.2,1.4,3.3,2.4,-2.6,0.300000000000001,0.699999999999989,-3,0.489356153383742
"207","Wed, Jan 6, 2021","Boston Celtics",107,"Miami Heat",105,0,63,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,0,-1.9,-1.3,-1.2,1.4,3.3,2.4,-2.6,0.300000000000001,0.699999999999989,-3,0.489356153383742
"208","Wed, Jan 6, 2021","Boston Celtics",107,"Miami Heat",105,0,64,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,0,-1.9,-1.3,-1.2,1.4,3.3,2.4,-2.6,0.300000000000001,0.699999999999989,-3,0.489356153383742
"209","Wed, Jan 6, 2021","Boston Celtics",107,"Miami Heat",105,0,65,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,1,-1.9,-1.3,-1.2,1.4,3.3,2.4,-2.6,0.300000000000001,0.699999999999989,-3,0.489356153383742
"210","Wed, Jan 6, 2021","Utah Jazz",100,"New York Knicks",112,1,502,112.4,109.9,55.3,52.2,15.1,12.4,24.4,23.8,21.2,18.5,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,1,5,-1.9,0.4,-1.4,-4.2,-0.599999999999998,3,-4.1,5.90000000000001,-2.89999999999999,0.588753665932879
"211","Wed, Jan 6, 2021","Detroit Pistons",115,"Milwaukee Bucks",130,1,1061,109.4,113.2,53,54.3,15.5,14.2,26.4,27,19.6,18.8,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,0,-2.5,4.9,1.3,0.799999999999999,3.8,6.2,-0.899999999999999,0.900000000000002,-3.69999999999999,10,0.565010201460351
"212","Wed, Jan 6, 2021","Detroit Pistons",115,"Milwaukee Bucks",130,1,1062,109.4,113.2,53,54.3,15.5,14.2,26.4,27,19.6,18.8,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,0,-2.5,4.9,1.3,0.799999999999999,3.8,6.2,-0.899999999999999,0.900000000000002,-3.69999999999999,10,0.565010201460351
"213","Wed, Jan 6, 2021","Oklahoma City Thunder",111,"New Orleans Pelicans",110,0,634,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,111.6,112.2,54.5,53.4,15.8,14,27.3,25.8,18.7,21.3,1,-1.1,-1.1,-2.2,0.300000000000001,-4.6,-0.199999999999999,4.6,-3.7,-0.5,-3,0.48391422830516
"214","Wed, Jan 6, 2021","Oklahoma City Thunder",111,"New Orleans Pelicans",110,0,635,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,111.6,112.2,54.5,53.4,15.8,14,27.3,25.8,18.7,21.3,1,-1.1,-1.1,-2.2,0.300000000000001,-4.6,-0.199999999999999,4.6,-3.7,-0.5,-3,0.48391422830516
"215","Wed, Jan 6, 2021","Toronto Raptors",115,"Phoenix Suns",123,1,181,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,111.8,112,53.4,54.4,14.5,15.2,25.3,24.7,22.5,22.3,1,0.100000000000001,-3.8,0,1.5,-1.3,1.6,-1.4,-2,-0.799999999999997,-6.7,0.497398049625691
"216","Wed, Jan 6, 2021","Los Angeles Clippers",108,"Golden State Warriors",101,0,155,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,104.9,114.5,50,55.8,14.8,15.3,23.9,26.8,21,19.6,1,3.6,-4.9,-0.700000000000001,-1.4,2.8,-1.9,2.8,0.399999999999999,9.3,-6.8,0.512992024460517
"217","Wed, Jan 6, 2021","Chicago Bulls",124,"Sacramento Kings",128,1,1045,106.6,110,52,55,15.5,18,25.5,26.8,17.6,24.1,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,-1.6,0.299999999999997,1.1,3,1.1,1.9,0.100000000000001,1.9,-3.2,-2.59999999999999,0.504183889731256
"218","Thu, Jan 7, 2021","Philadelphia 76ers",109,"Brooklyn Nets",122,1,440,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,1,1.3,1.3,-0.6,1.5,0,-1.6,-0.5,2.5,2.5,-1,0.552745943619093
"219","Thu, Jan 7, 2021","Philadelphia 76ers",109,"Brooklyn Nets",122,1,441,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,1,1.3,1.3,-0.6,1.5,0,-1.6,-0.5,2.5,2.5,-1,0.552745943619093
"220","Thu, Jan 7, 2021","Cleveland Cavaliers",94,"Memphis Grizzlies",90,0,1343,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,109.3,110.4,53.1,52.2,14.7,14.2,25.8,25.4,18.2,22.1,1,-0.600000000000001,3.8,2.2,-1.3,2.7,-0.599999999999998,-1.3,-5.9,-1.8,5,0.606749249536247
"221","Thu, Jan 7, 2021","Dallas Mavericks",124,"Denver Nuggets",117,0,281,116.9,112,54.8,52.6,12.7,11.9,26.2,24.9,20.9,17.6,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,1,1.09999999999999,-0.699999999999996,-1.3,-2.5,-1.7,-1,2.3,-2.4,3.7,0.900000000000006,0.543505718308187
"222","Thu, Jan 7, 2021","Dallas Mavericks",124,"Denver Nuggets",117,0,282,116.9,112,54.8,52.6,12.7,11.9,26.2,24.9,20.9,17.6,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,0,1.09999999999999,-0.699999999999996,-1.3,-2.5,-1.7,-1,2.3,-2.4,3.7,0.900000000000006,0.543505718308187
"223","Thu, Jan 7, 2021","San Antonio Spurs",118,"Los Angeles Lakers",109,0,799,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,0,-0.799999999999997,2.4,-2.7,-2.9,-5.2,-1.2,1,-1.1,0.200000000000003,6.39999999999999,0.553992563789209
"224","Thu, Jan 7, 2021","San Antonio Spurs",118,"Los Angeles Lakers",109,0,800,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,0,-0.799999999999997,2.4,-2.7,-2.9,-5.2,-1.2,1,-1.1,0.200000000000003,6.39999999999999,0.553992563789209
"225","Thu, Jan 7, 2021","Minnesota Timberwolves",117,"Portland Trail Blazers",135,1,1131,108.5,112.7,51.8,54.6,14.5,14.8,25.1,25.4,20.8,22.1,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,1,-1.8,1.3,1.9,2.2,-0.0999999999999979,-2.2,1.5,1.1,-5.5,-2.3,0.516828423735194
"226","Fri, Jan 8, 2021","Phoenix Suns",105,"Detroit Pistons",110,1,739,111.8,112,53.4,54.4,14.5,15.2,25.3,24.7,22.5,22.3,109.4,113.2,53,54.3,15.5,14.2,26.4,27,19.6,18.8,0,0.399999999999999,0.100000000000001,-1,1,-1.1,-2.3,2.9,3.5,2.39999999999999,-1.2,0.510199094161061
"227","Fri, Jan 8, 2021","Washington Wizards",107,"Boston Celtics",116,1,1149,110.6,115.9,52.3,56.2,13.7,15.5,24.9,27.7,21.5,23.2,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,1,-0.900000000000006,5.1,0.0999999999999996,0.0999999999999996,-2.2,2.1,0.5,1.6,-3,9.2,0.580584769420965
"228","Fri, Jan 8, 2021","Charlotte Hornets",118,"New Orleans Pelicans",110,0,1255,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,111.6,112.2,54.5,53.4,15.8,14,27.3,25.8,18.7,21.3,0,-3.5,1.5,-0.600000000000001,0.699999999999999,-0.600000000000001,2.4,0,-5.1,-4.59999999999999,1.8,0.511276343188053
"229","Fri, Jan 8, 2021","Oklahoma City Thunder",101,"New York Knicks",89,0,652,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,NA,3.1,-1.8,-1.1,0.5,-5.9,1.2,5.1,-5,4.59999999999999,-3.59999999999999,0.540348192413446
"230","Fri, Jan 8, 2021","Orlando Magic",90,"Houston Rockets",132,1,673,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,0,-2.8,1,-0.9,-0.699999999999999,1.7,-4.4,-3.2,-1.8,-3.2,-0.299999999999997,0.522418963250838
"231","Fri, Jan 8, 2021","Brooklyn Nets",110,"Memphis Grizzlies",115,1,866,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,109.3,110.4,53.1,52.2,14.7,14.2,25.8,25.4,18.2,22.1,0,-0.700000000000003,-0.900000000000006,0.200000000000001,-1.8,1.1,-0.199999999999999,1.7,-3.1,0.100000000000009,-0.300000000000011,0.5246039106637
"232","Fri, Jan 8, 2021","Utah Jazz",131,"Milwaukee Bucks",118,0,460,112.4,109.9,55.3,52.2,15.1,12.4,24.4,23.8,21.2,18.5,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,1,-0.200000000000003,2.8,0.9,-1,1.8,3,0.699999999999999,0.600000000000001,-0.699999999999989,6.7,0.572094512953847
"233","Fri, Jan 8, 2021","Los Angeles Clippers",105,"Golden State Warriors",115,1,155,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,104.9,114.5,50,55.8,14.8,15.3,23.9,26.8,21,19.6,1,3.6,-4.9,-0.700000000000001,-1.4,2.8,-1.9,2.8,0.399999999999999,9.3,-6.8,0.512992024460517
"234","Fri, Jan 8, 2021","Chicago Bulls",115,"Los Angeles Lakers",117,1,1025,106.6,110,52,55,15.5,18,25.5,26.8,17.6,24.1,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,0,-2.3,3.1,0.5,2.2,-1.5,1.9,-2.8,3.5,-5.7,3.3,0.540427795794597
"235","Fri, Jan 8, 2021","Toronto Raptors",144,"Sacramento Kings",123,0,191,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,1,-0.100000000000001,-4.1,0.0999999999999996,1.7,-0.399999999999999,1.4,3.6,-1.9,1.2,-7.3,0.46684159722391
"236","Sat, Jan 9, 2021","Denver Nuggets",115,"Philadelphia 76ers",103,0,573,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,1,0,0.699999999999996,-0.300000000000001,0.5,1,2.3,-0.799999999999997,-1.5,1.3,2,0.546411267219064
"237","Sat, Jan 9, 2021","Atlanta Hawks",105,"Charlotte Hornets",113,1,1312,107.5,115.1,51.8,54.6,15.5,14.3,25.5,27.7,20.2,23.7,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,1,0.799999999999997,-0.299999999999997,0.300000000000001,-0.399999999999999,-1.2,-0.5,1.5,7.5,0.5,1.09999999999999,0.525940615571277
"238","Sat, Jan 9, 2021","Phoenix Suns",125,"Indiana Pacers",117,0,719,111.8,112,53.4,54.4,14.5,15.2,25.3,24.7,22.5,22.3,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,1,-0.5,2.9,1.2,0.399999999999999,2.3,-2.1,5.4,2.9,1.09999999999999,3.59999999999999,0.534573129791682
"239","Sat, Jan 9, 2021","Phoenix Suns",125,"Indiana Pacers",117,0,720,111.8,112,53.4,54.4,14.5,15.2,25.3,24.7,22.5,22.3,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,0,-0.5,2.9,1.2,0.399999999999999,2.3,-2.1,5.4,2.9,1.09999999999999,3.59999999999999,0.534573129791682
"240","Sat, Jan 9, 2021","Miami Heat",128,"Washington Wizards",124,0,353,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,110.6,115.9,52.3,56.2,13.7,15.5,24.9,27.7,21.5,23.2,1,2.8,-3.8,1.1,-1.5,-1.1,-4.5,2.1,-1.9,2.30000000000001,-6.2,0.537286470116071
"241","Sat, Jan 9, 2021","Miami Heat",128,"Washington Wizards",124,0,354,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,110.6,115.9,52.3,56.2,13.7,15.5,24.9,27.7,21.5,23.2,1,2.8,-3.8,1.1,-1.5,-1.1,-4.5,2.1,-1.9,2.30000000000001,-6.2,0.537286470116071
"242","Sat, Jan 9, 2021","Cleveland Cavaliers",90,"Milwaukee Bucks",100,1,1316,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,0,-3,6.6,2.7,-0.5,5.9,4,-3.6,-1.7,-5.59999999999999,12.2,0.607170411401156
"243","Sat, Jan 9, 2021","San Antonio Spurs",125,"Minnesota Timberwolves",122,0,829,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,108.5,112.7,51.8,54.6,14.5,14.8,25.1,25.4,20.8,22.1,0,1.7,-0.300000000000004,-2.2,-1.9,-3.3,-1.7,0.599999999999998,-2.6,4,0.399999999999991,0.55648448870207
"244","Sat, Jan 9, 2021","Orlando Magic",98,"Dallas Mavericks",112,1,669,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,116.9,112,54.8,52.6,12.7,11.9,26.2,24.9,20.9,17.6,0,-3.7,1.4,0.200000000000001,2.9,-1.1,-1.4,-0.899999999999999,0,-7.2,-2.09999999999999,0.492519838810791
"245","Sat, Jan 9, 2021","Portland Trail Blazers",125,"Sacramento Kings",99,0,915,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"246","Sat, Jan 9, 2021","Portland Trail Blazers",125,"Sacramento Kings",99,0,916,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,1,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"247","Sat, Jan 9, 2021","Portland Trail Blazers",125,"Sacramento Kings",99,0,917,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"248","Sat, Jan 9, 2021","Portland Trail Blazers",125,"Sacramento Kings",99,0,918,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,1,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"249","Sun, Jan 10, 2021","Utah Jazz",96,"Detroit Pistons",86,0,499,112.4,109.9,55.3,52.2,15.1,12.4,24.4,23.8,21.2,18.5,109.4,113.2,53,54.3,15.5,14.2,26.4,27,19.6,18.8,1,2.3,-2.09999999999999,-0.4,-1.8,-2,-3.2,1.6,-0.300000000000001,3,-3.3,0.543114149448611
"250","Sun, Jan 10, 2021","Chicago Bulls",127,"Los Angeles Clippers",130,1,1022,106.6,110,52,55,15.5,18,25.5,26.8,17.6,24.1,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,1,-1.6,4.1,1.4,4.1,-1.2,1.9,-6.2,4.1,-7.60000000000001,2.3,0.570401250439671
"251","Sun, Jan 10, 2021","Oklahoma City Thunder",129,"Brooklyn Nets",116,0,638,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,NA,1,1,-1.3,1.9,-4.2,0.400000000000002,3.4,-1.4,1.69999999999999,-0.899999999999991,0.53421531748373
"252","Sun, Jan 10, 2021","Denver Nuggets",114,"New York Knicks",89,0,604,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,1,3.40000000000001,-0.800000000000004,-0.699999999999999,0.6,-0.700000000000003,1.5,0.400000000000002,-2.6,6.7,-1.7,0.569206981409106
"253","Sun, Jan 10, 2021","Los Angeles Lakers",120,"Houston Rockets",102,0,220,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,1,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"254","Sun, Jan 10, 2021","Los Angeles Lakers",120,"Houston Rockets",102,0,221,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,1,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"255","Sun, Jan 10, 2021","Los Angeles Lakers",120,"Houston Rockets",102,0,222,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,0,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"256","Sun, Jan 10, 2021","Los Angeles Lakers",120,"Houston Rockets",102,0,223,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,0,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"257","Sun, Jan 10, 2021","San Antonio Spurs",88,"Minnesota Timberwolves",96,1,829,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,108.5,112.7,51.8,54.6,14.5,14.8,25.1,25.4,20.8,22.1,0,1.7,-0.300000000000004,-2.2,-1.9,-3.3,-1.7,0.599999999999998,-2.6,4,0.399999999999991,0.55648448870207
"258","Sun, Jan 10, 2021","Toronto Raptors",105,"Golden State Warriors",106,1,204,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,104.9,114.5,50,55.8,14.8,15.3,23.9,26.8,21,19.6,NA,3.5,-5.2,-0.300000000000001,1.4,0.100000000000001,-0.5,0.100000000000001,0.699999999999999,6.09999999999999,-9.2,0.510473076093595
"259","Mon, Jan 11, 2021","New York Knicks",88,"Charlotte Hornets",109,1,1226,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,0,-0.700000000000003,-0.799999999999997,-0.5,-0.899999999999999,1.9,-3.8,-0.5,6.4,-0.5,-1.2,0.504196844632078
"260","Mon, Jan 11, 2021","Memphis Grizzlies",101,"Cleveland Cavaliers",91,0,971,109.3,110.4,53.1,52.2,14.7,14.2,25.8,25.4,18.2,22.1,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,1,0.600000000000001,-3.8,-2.2,1.3,-2.7,0.599999999999998,1.3,5.9,1.8,-5,0.463649846381711
"261","Mon, Jan 11, 2021","Milwaukee Bucks",121,"Orlando Magic",99,0,25,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,1,4.4,-4.6,1.3,-1.4,-2.5,-2.7,0.5,0.299999999999997,3.39999999999999,-6.7,0.555094675298758
"262","Mon, Jan 11, 2021","Milwaukee Bucks",121,"Orlando Magic",99,0,26,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,1,4.4,-4.6,1.3,-1.4,-2.5,-2.7,0.5,0.299999999999997,3.39999999999999,-6.7,0.555094675298758
"263","Mon, Jan 11, 2021","Milwaukee Bucks",121,"Orlando Magic",99,0,27,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,0,4.4,-4.6,1.3,-1.4,-2.5,-2.7,0.5,0.299999999999997,3.39999999999999,-6.7,0.555094675298758
"264","Mon, Jan 11, 2021","Milwaukee Bucks",121,"Orlando Magic",99,0,28,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,1,4.4,-4.6,1.3,-1.4,-2.5,-2.7,0.5,0.299999999999997,3.39999999999999,-6.7,0.555094675298758
"265","Mon, Jan 11, 2021","Milwaukee Bucks",121,"Orlando Magic",99,0,29,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,1,4.4,-4.6,1.3,-1.4,-2.5,-2.7,0.5,0.299999999999997,3.39999999999999,-6.7,0.555094675298758
"266","Mon, Jan 11, 2021","Phoenix Suns",107,"Washington Wizards",128,1,742,111.8,112,53.4,54.4,14.5,15.2,25.3,24.7,22.5,22.3,110.6,115.9,52.3,56.2,13.7,15.5,24.9,27.7,21.5,23.2,0,1.1,-1.8,0.800000000000001,-0.300000000000001,0.400000000000002,-3,1,-0.899999999999999,1.2,-3.90000000000001,0.5316892268353
"267","Mon, Jan 11, 2021","Philadelphia 76ers",94,"Atlanta Hawks",112,1,456,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,107.5,115.1,51.8,54.6,15.5,14.3,25.5,27.7,20.2,23.7,1,1.90000000000001,-2,-1.2,-0.4,1.4,-4.1,-0.800000000000001,-2.2,4.40000000000001,-6,0.53727390041598
"268","Mon, Jan 11, 2021","Toronto Raptors",111,"Portland Trail Blazers",112,1,188,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,1,-0.100000000000001,-2.7,1.9,4.1,-1.2,-1.3,1.8,-0.699999999999999,-3,-9.7,0.486484591182972
"269","Mon, Jan 11, 2021","Toronto Raptors",111,"Portland Trail Blazers",112,1,189,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,0,-0.100000000000001,-2.7,1.9,4.1,-1.2,-1.3,1.8,-0.699999999999999,-3,-9.7,0.486484591182972
"270","Mon, Jan 11, 2021","Indiana Pacers",122,"Sacramento Kings",127,1,540,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,1,0.299999999999997,-3.2,-1.1,-0.199999999999999,-1.4,1.9,-0.399999999999999,-2.8,0.900000000000006,-4.19999999999999,0.506768671741026
