Home,Away,PTS_home,PTS_away,HOME_TEAM_WINS,pts_poss_off1920.x,pts_poss_def1920.x,efg_percent_off1920.x,efg_percent_def1920.x,tov_percent_off1920.x,tov_percent_def1920.x,orb_percent_off1920.x,orb_percent_def1920.x,ft_rate_off1920.x,ft_rate_def1920.x,pts_poss_off1920.y,pts_poss_def1920.y,efg_percent_off1920.y,efg_percent_def1920.y,tov_percent_off1920.y,tov_percent_def1920.y,orb_percent_off1920.y,orb_percent_def1920.y,ft_rate_off1920.y,ft_rate_def1920.y,efg_diff_off,efg_diff_def,tov_diff_off,tov_diff_def,orb_diff_off,orb_diff_def,ft_diff_off,ft_diff_def,pts_poss_off,pts_poss_def,estimate,pred,accuracy
Washington Wizards,Denver Nuggets,128,114,1,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-2.969999999999999,-1.3499999999999943,-3.0600000000000023,0.4499999999999993,-6.75,-0.990000000000002,-6.1200000000000045,12.510000000000005,-8.640000000000015,0.44999999999998863,0.46678440530540516,0,0
Chicago Bulls,Boston Celtics,104,111,0,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-5.219999999999999,7.019999999999996,3.0599999999999987,5.939999999999998,-1.2600000000000051,-6.209999999999994,0.2700000000000031,11.43,-13.410000000000025,4.139999999999986,0.5079563138840173,1,0
Dallas Mavericks,Charlotte Hornets,120,123,0,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,0.1799999999999926,3.960000000000008,-10.080000000000002,-0.6299999999999955,-9.629999999999995,-0.35999999999999943,9.18,6.570000000000007,11.79000000000002,8.01000000000002,0.47835492563533766,0,1
Milwaukee Bucks,San Antonio Spurs,127,118,1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,4.679999999999993,-2.969999999999999,4.859999999999999,-1.1699999999999982,6.660000000000011,0.17999999999999972,5.940000000000001,-2.9700000000000024,8.100000000000023,-3.9599999999999795,0.5733799924456481,1,1
Golden State Warriors,Detroit Pistons,104,111,0,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,192.42000000000002,203.94,93.15,98.82,26.910000000000004,25.11,46.62,42.75,31.77,41.040000000000006,-14.48999999999998,11.789999999999992,-0.35999999999999943,4.049999999999997,-1.7999999999999972,0.8100000000000023,-4.049999999999997,10.710000000000004,-22.049999999999983,14.310000000000002,0.45345519311463584,0,1
Sacramento Kings,New Orleans Pelicans,115,117,0,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,-2.6999999999999886,1.3499999999999943,-2.16,-6.390000000000001,5.939999999999998,-6.479999999999997,6.47999999999999,-4.68,2.25,6.1200000000000045,0.5075284524479808,1,0
Boston Celtics,Atlanta Hawks,109,106,1,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,208.07999999999998,201.42000000000002,99.81,92.34,28.35,22.770000000000003,45.629999999999995,47.16,49.68,43.2,1.980000000000004,-0.7199999999999989,1.1699999999999982,-0.2699999999999996,3.510000000000005,0.27000000000001023,-11.43,-12.240000000000002,-0.5400000000000205,-6.029999999999973,0.6336523579828942,1,1
Orlando Magic,Miami Heat,105,85,1,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,0.9900000000000091,-3.6899999999999977,-5.129999999999999,-3.780000000000001,0.45000000000000284,3.240000000000009,0.44999999999999574,-11.7,8.909999999999997,-3.6000000000000227,0.5177231742034203,1,1
Washington Wizards,Portland Trail Blazers,103,122,0,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,-2.8800000000000097,1.710000000000008,2.25,5.849999999999998,-2.430000000000007,3.779999999999994,-2.969999999999999,17.64,-12.51000000000002,2.789999999999992,0.4812471561751566,0,1
Houston Rockets,Philadelphia 76ers,118,108,1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,196.11,195.20999999999998,95.22,95.4,28.17,27.450000000000003,51.300000000000004,45.09,36.63,34.650000000000006,4.679999999999993,5.849999999999994,-0.9000000000000021,-1.9800000000000004,-4.590000000000003,4.1399999999999935,7.289999999999992,-5.490000000000002,9.090000000000032,15.20999999999998,0.6521786500529675,1,1
Phoenix Suns,New York Knicks,120,112,1,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,194.85000000000002,202.41,94.13999999999999,94.41,27.900000000000002,23.040000000000003,47.61,49.230000000000004,35.370000000000005,39.06,1.2600000000000051,-0.539999999999992,1.620000000000001,-1.3500000000000014,-7.830000000000005,-5.759999999999998,-5.400000000000006,7.829999999999998,-5.039999999999992,-1.6200000000000045,0.5766392686790286,1,1
Los Angeles Lakers,New Orleans Pelicans,123,113,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,6.930000000000007,-0.9000000000000057,-0.08999999999999986,-4.049999999999997,6.75,-5.130000000000003,4.049999999999997,-4.68,15.75,-0.44999999999998863,0.6195531030320043,1,1
Cleveland Cavaliers,Charlotte Hornets,106,109,0,200.7,194.76000000000002,100.35,98.1,30.33,28.439999999999998,48.6,42.39,30.419999999999998,30.6,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,0.9899999999999949,5.219999999999999,0.44999999999999574,2.25,0.720000000000006,-1.980000000000004,-2.16,1.4400000000000048,0.8100000000000023,3.2400000000000375,0.6043847469427179,1,0
Indiana Pacers,Denver Nuggets,116,124,0,200.79000000000002,189.09,99.81,93.24000000000001,24.93,29.34,40.769999999999996,41.760000000000005,30.060000000000002,35.64,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,1.1700000000000017,-5.849999999999994,-3.780000000000001,3.960000000000001,-7.920000000000002,-7.739999999999995,-9.090000000000003,-0.7199999999999989,-3.329999999999984,-17.55000000000001,0.48433538228532896,0,1
Miami Heat,Toronto Raptors,84,76,1,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,2.3400000000000034,-3.7800000000000153,-2.3399999999999963,1.4399999999999977,-14.219999999999999,3.0600000000000023,12.420000000000002,15.030000000000001,2.700000000000017,-0.45000000000001705,0.42922520165047856,0,0
Chicago Bulls,Utah Jazz,98,102,0,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,0.9000000000000057,3.960000000000008,9.990000000000002,2.34,2.3400000000000034,-5.669999999999995,7.199999999999996,7.380000000000003,-7.830000000000041,2.339999999999975,0.5904002634440776,1,0
Minnesota Timberwolves,Golden State Warriors,99,84,1,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,-15.840000000000003,13.409999999999997,-6.299999999999997,3.3299999999999983,1.6200000000000045,10.799999999999997,-8.82,-2.430000000000007,-14.580000000000013,20.159999999999997,0.4713256660214322,0,0
Dallas Mavericks,Brooklyn Nets,123,111,1,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,196.92000000000002,187.47000000000003,96.39,87.30000000000001,28.98,25.740000000000002,46.800000000000004,50.67,39.6,31.14,12.23999999999998,0.45000000000000284,-5.940000000000001,-3.419999999999998,-12.420000000000002,-2.789999999999999,10.619999999999997,-3.8699999999999974,24.20999999999998,2.609999999999985,0.6520961152186715,1,1
San Antonio Spurs,Oklahoma City Thunder,103,109,0,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,1.9799999999999898,-1.259999999999991,-2.8800000000000026,-6.66,-3.960000000000001,-2.970000000000006,1.7100000000000009,-6.840000000000007,7.019999999999982,1.8899999999999864,0.5740268311561242,1,0
Sacramento Kings,Memphis Grizzlies,128,123,1,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,195.75,200.79000000000002,93.24000000000001,93.42000000000002,24.48,24.84,45,45.54,34.65,43.2,0,2.8799999999999955,1.5300000000000011,-0.9000000000000021,1.1700000000000017,-2.8799999999999955,-4.680000000000007,-1.7999999999999972,-5.670000000000016,4.230000000000018,0.6049466634916367,1,1
Los Angeles Clippers,Detroit Pistons,126,112,1,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,192.42000000000002,203.94,93.15,98.82,26.910000000000004,25.11,46.62,42.75,31.77,41.040000000000006,-2.249999999999986,3.509999999999991,2.9700000000000024,-2.1600000000000037,3.780000000000001,-0.5399999999999991,0.8099999999999952,12.330000000000002,-2.789999999999992,11.969999999999999,0.5441627324236424,1,1
Washington Wizards,Orlando Magic,101,122,0,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,-1.8900000000000006,4.050000000000011,-1.7100000000000009,2.2499999999999964,0.44999999999998863,2.6999999999999957,3.419999999999998,4.320000000000007,-0.27000000000001023,5.219999999999999,0.5114004733454981,1,0
New York Knicks,Portland Trail Blazers,117,93,1,194.85000000000002,202.41,94.13999999999999,94.41,27.900000000000002,23.040000000000003,47.61,49.230000000000004,35.370000000000005,39.06,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,-4.410000000000025,-1.6200000000000045,4.5000000000000036,3.0600000000000023,3.239999999999995,4.5,-0.6299999999999955,7.829999999999998,-13.139999999999986,-1.8900000000000148,0.4557137853455101,0,0
Milwaukee Bucks,Minnesota Timberwolves,106,104,1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,1.6199999999999903,3.960000000000008,-2.6099999999999994,-2.610000000000003,-5.1299999999999955,-8.100000000000001,2.6099999999999994,-3.4200000000000053,3.6899999999999977,4.950000000000017,0.596353266342808,1,1
Los Angeles Lakers,Phoenix Suns,117,107,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,9.450000000000017,-1.7999999999999972,1.8900000000000006,1.259999999999998,5.670000000000002,2.0700000000000003,-7.109999999999999,-0.8099999999999952,15.389999999999986,-3.9599999999999795,0.669584544758408,1,1
Charlotte Hornets,Boston Celtics,92,109,0,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-6.210000000000008,5.039999999999992,-1.8900000000000041,5.940000000000001,-1.5300000000000011,-2.7900000000000063,-8.280000000000001,0.8099999999999952,-10.53000000000003,-0.9900000000000091,0.503131629650848,1,0
Indiana Pacers,Philadelphia 76ers,115,97,1,200.79000000000002,189.09,99.81,93.24000000000001,24.93,29.34,40.769999999999996,41.760000000000005,30.060000000000002,35.64,196.11,195.20999999999998,95.22,95.4,28.17,27.450000000000003,51.300000000000004,45.09,36.63,34.650000000000006,4.409999999999997,-1.9799999999999898,-2.520000000000003,1.1699999999999982,-4.320000000000007,-9.54,-4.590000000000003,-0.990000000000002,5.580000000000041,-7.02000000000001,0.5713245489349292,1,1
Sacramento Kings,Los Angeles Clippers,87,105,0,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,-3.2399999999999807,-0.45000000000000284,1.620000000000001,-4.5000000000000036,0.6300000000000026,-4.409999999999997,-5.580000000000005,-9,-9.27000000000001,-1.1699999999999875,0.5626027216658716,1,0
Toronto Raptors,Cleveland Cavaliers,117,97,1,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,200.7,194.76000000000002,100.35,98.1,30.33,28.439999999999998,48.6,42.39,30.419999999999998,30.6,-1.6199999999999903,-1.4399999999999977,-1.1699999999999946,3.1499999999999986,-0.09000000000000341,3.8699999999999974,-1.5300000000000011,-1.5299999999999976,-1.3499999999999943,-4.049999999999983,0.485136994008333,0,0
Houston Rockets,Denver Nuggets,130,104,1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,1.4399999999999977,1.9799999999999898,-2.16,0.8100000000000023,-8.189999999999998,5.939999999999998,2.789999999999992,-5.219999999999999,0.18000000000000682,4.679999999999978,0.5692258232442801,1,1
San Antonio Spurs,Golden State Warriors,117,113,1,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,-8.909999999999997,10.349999999999994,-7.740000000000002,-4.140000000000001,-6.659999999999997,-0.9900000000000091,-9.270000000000003,-5.760000000000009,-5.670000000000016,15.749999999999972,0.5704583020759478,1,1
Oklahoma City Thunder,Dallas Mavericks,106,101,1,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,-0.9000000000000057,-5.489999999999981,1.7099999999999973,6.300000000000001,-1.0800000000000054,6.480000000000004,2.3400000000000034,-10.259999999999998,-3.780000000000001,-17.639999999999986,0.45139312970877393,0,0
Orlando Magic,Atlanta Hawks,93,101,0,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,208.07999999999998,201.42000000000002,99.81,92.34,28.35,22.770000000000003,45.629999999999995,47.16,49.68,43.2,1.3499999999999943,-2.25,0.8099999999999987,-0.990000000000002,-1.3499999999999943,-4.139999999999986,1.3499999999999943,-20.069999999999997,0.44999999999998863,-12.329999999999984,0.5721091430275879,1,0
Washington Wizards,Miami Heat,123,105,1,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,2.970000000000013,-3.509999999999991,-3.0600000000000023,-5.310000000000002,-3.4200000000000017,10.259999999999998,-11.07,7.560000000000002,2.519999999999982,7.739999999999981,0.5873354136711975,1,1
Chicago Bulls,Milwaukee Bucks,102,123,0,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,0.8100000000000023,1.980000000000004,9.09,4.41,3.6899999999999977,-2.1599999999999966,7.470000000000002,6.030000000000001,-8.460000000000036,-0.7200000000000273,0.5520197761190646,1,0
Minnesota Timberwolves,Brooklyn Nets,122,115,1,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,196.92000000000002,187.47000000000003,96.39,87.30000000000001,28.98,25.740000000000002,46.800000000000004,50.67,39.6,31.14,1.799999999999983,1.3500000000000085,-1.0799999999999983,-0.9000000000000021,-1.6199999999999974,4.949999999999996,2.520000000000003,-5.039999999999999,4.679999999999978,5.1299999999999955,0.5765847611736049,1,1
Utah Jazz,Detroit Pistons,104,81,1,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,192.42000000000002,203.94,93.15,98.82,26.910000000000004,25.11,46.62,42.75,31.77,41.040000000000006,-1.4399999999999977,-0.18000000000000682,2.4299999999999997,-5.760000000000005,7.380000000000003,-4.32,-5.220000000000006,-1.2599999999999945,-1.259999999999991,4.050000000000011,0.5774982233580545,1,1
Portland Trail Blazers,Phoenix Suns,116,122,0,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,2.430000000000007,2.8800000000000097,-6.57,-1.2600000000000051,2.8800000000000026,2.970000000000006,-11.969999999999999,2.3400000000000034,11.069999999999993,10.620000000000005,0.6140491878295428,1,0
Toronto Raptors,Oklahoma City Thunder,97,98,0,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,2.4299999999999926,2.969999999999999,1.1700000000000017,6.209999999999997,-2.430000000000007,9.54,-2.4299999999999997,-9.180000000000007,-0.6299999999999955,0.9000000000000057,0.6123842722908045,1,0
Memphis Grizzlies,Charlotte Hornets,117,104,1,195.75,200.79000000000002,93.24000000000001,93.42000000000002,24.48,24.84,45,45.54,34.65,43.2,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,-6.11999999999999,0.5400000000000205,-5.400000000000002,-1.3499999999999979,-2.8799999999999955,1.1699999999999946,2.0700000000000003,14.040000000000006,-4.139999999999986,9.270000000000039,0.3998505072305011,0,0
New Orleans Pelicans,Houston Rockets,127,112,1,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,-6.299999999999983,-3.9599999999999937,3.7799999999999976,1.9800000000000004,-6.839999999999996,0.2700000000000031,6.390000000000001,-9.899999999999991,-17.45999999999998,-11.430000000000007,0.41710985570894404,0,0
Denver Nuggets,Sacramento Kings,120,115,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,2.969999999999999,5.219999999999985,1.8000000000000007,2.34,7.3799999999999955,1.9799999999999969,3.509999999999998,0.6300000000000097,6.659999999999997,9,0.610211161372421,1,1
Los Angeles Lakers,Dallas Mavericks,108,95,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,6.210000000000008,-5.6699999999999875,2.879999999999999,6.120000000000001,3.509999999999998,5.219999999999999,0.35999999999999943,-8.909999999999997,9.090000000000003,-18.269999999999982,0.5538655970457262,1,1
Denver Nuggets,Memphis Grizzlies,119,110,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,195.75,200.79000000000002,93.24000000000001,93.42000000000002,24.48,24.84,45,45.54,34.65,43.2,5.6699999999999875,5.3999999999999915,0.5399999999999991,4.23,3.960000000000001,3.6899999999999977,-6.840000000000003,4.500000000000007,5.849999999999994,8.370000000000005,0.6686923289021894,1,1
Boston Celtics,Toronto Raptors,97,113,0,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,-4.589999999999989,2.6099999999999994,-9.539999999999996,0.8099999999999987,-1.7999999999999972,3.6000000000000085,2.8800000000000026,8.369999999999997,4.22999999999999,8.639999999999986,0.4143514110212703,0,1
New Orleans Pelicans,Indiana Pacers,120,98,1,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,200.79000000000002,189.09,99.81,93.24000000000001,24.93,29.34,40.769999999999996,41.760000000000005,30.060000000000002,35.64,1.5300000000000011,-3.6899999999999977,0.629999999999999,3.6000000000000014,6.839999999999996,7.105427357601002e-15,1.8900000000000006,1.980000000000004,4.77000000000001,-7.920000000000016,0.4784283085896336,0,0
Miami Heat,Philadelphia 76ers,117,116,1,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,196.11,195.20999999999998,95.22,95.4,28.17,27.450000000000003,51.300000000000004,45.09,36.63,34.650000000000006,5.849999999999994,-2.5200000000000102,3.6899999999999977,0.5399999999999991,-6.840000000000003,-5.940000000000005,6.659999999999997,7.469999999999999,4.140000000000043,-3.1500000000000057,0.5629856372877627,1,1
Washington Wizards,New York Knicks,100,107,0,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,194.85000000000002,202.41,94.13999999999999,94.41,27.900000000000002,23.040000000000003,47.61,49.230000000000004,35.370000000000005,39.06,1.2600000000000051,3.6000000000000227,2.609999999999996,-2.070000000000004,-7.290000000000006,0.8999999999999986,-6.030000000000001,13.5,-6.930000000000007,12.23999999999998,0.6272022360572146,1,0
Chicago Bulls,Atlanta Hawks,116,81,1,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,208.07999999999998,201.42000000000002,99.81,92.34,28.35,22.770000000000003,45.629999999999995,47.16,49.68,43.2,1.5300000000000011,1.5300000000000011,8.369999999999997,1.5299999999999976,-2.519999999999996,-1.1699999999999875,-5.490000000000002,-6.479999999999997,-12.78000000000003,-3.0600000000000023,0.6539734492278984,1,1
Houston Rockets,Brooklyn Nets,108,98,1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,196.92000000000002,187.47000000000003,96.39,87.30000000000001,28.98,25.740000000000002,46.800000000000004,50.67,39.6,31.14,12.779999999999987,4.679999999999993,0.8099999999999987,-2.789999999999999,-10.170000000000002,8.639999999999993,10.799999999999997,-8.46,16.829999999999984,14.399999999999977,0.7431069526633229,1,1
Minnesota Timberwolves,Cleveland Cavaliers,88,94,0,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,200.7,194.76000000000002,100.35,98.1,30.33,28.439999999999998,48.6,42.39,30.419999999999998,30.6,-9,-2.609999999999985,-3.779999999999994,-2.25,6.660000000000004,3.1499999999999986,3.0600000000000023,4.140000000000004,-2.6100000000000136,1.3500000000000227,0.35045043269603876,0,1
Milwaukee Bucks,Orlando Magic,111,100,1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,1.7999999999999972,-0.6299999999999955,-1.8900000000000006,-1.5300000000000011,5.1299999999999955,-4.859999999999999,7.559999999999999,-14.309999999999999,9.990000000000009,-4.769999999999982,0.5365443892929382,1,1
San Antonio Spurs,Detroit Pistons,136,109,1,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,192.42000000000002,203.94,93.15,98.82,26.910000000000004,25.11,46.62,42.75,31.77,41.040000000000006,-2.789999999999992,1.5300000000000011,-1.8900000000000006,-6.300000000000004,-1.9799999999999969,-6.660000000000004,-7.830000000000005,-0.5399999999999991,-2.8799999999999955,5.21999999999997,0.5733838916836341,1,1
Golden State Warriors,Dallas Mavericks,121,141,0,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,-12.509999999999991,5.400000000000006,-0.8100000000000023,11.16,-3.0600000000000023,9.18,1.2600000000000051,0.720000000000006,-17.639999999999986,-4.949999999999989,0.3689153118934768,0,1
Sacramento Kings,Phoenix Suns,110,112,0,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,-0.1799999999999784,0.45000000000000284,-0.17999999999999972,-1.0800000000000054,4.859999999999999,0.720000000000006,-4.680000000000007,-0.8099999999999952,1.8899999999999864,2.6100000000000136,0.5618739532425241,1,0
Portland Trail Blazers,Los Angeles Lakers,120,128,0,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,2.1599999999999966,-4.5,-5.940000000000001,-5.040000000000003,1.2600000000000051,-3.1499999999999986,-1.6199999999999974,-0.09000000000000341,10.889999999999986,-0.6299999999999955,0.5070269209121855,1,0
Los Angeles Clippers,Utah Jazz,107,120,0,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,3.6000000000000085,-0.7199999999999989,6.930000000000003,-2.789999999999999,4.230000000000004,-4.050000000000004,11.339999999999996,8.280000000000001,4.679999999999978,1.710000000000008,0.559687968009052,1,0
Boston Celtics,Cleveland Cavaliers,129,117,1,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,200.7,194.76000000000002,100.35,98.1,30.33,28.439999999999998,48.6,42.39,30.419999999999998,30.6,-3.779999999999987,-1.259999999999991,-4.4999999999999964,-2.2499999999999964,8.280000000000001,-2.6999999999999957,1.1700000000000017,7.02,6.119999999999976,1.3500000000000227,0.42556170839134905,0,0
Charlotte Hornets,Oklahoma City Thunder,102,104,0,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,-1.170000000000016,3.4200000000000017,0.0899999999999963,2.610000000000003,-0.35999999999999943,4.949999999999996,-2.3400000000000034,-5.490000000000009,-2.5200000000000387,4.139999999999986,0.5710569028165642,1,0
